,pl_hostname,pl_orbper,pl_orbsmax,gaia_id,source,designation,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,visibility_periods_used,mean_varpi_factor_al,rv_nb_transits,phot_g_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,phot_variable_flag,l,b,source_id,distance,r_lo,r_hi,petigura_radial_velocity,ra_prop,dec_prop,LAMOST_radial_velocity,gaia_rv,rv_source,ext_B_V,ext_bp_rp,ext_G,bp_rp0,G0,M_G0
116,K2-183,0.469269,,Gaia DR2 652007410271734912,Nonkep,Gaia DR2 652007410271734912,125.00717695397874,0.03212807412221395,14.019458603744816,0.017149936850043047,3.0107559698439483,0.03885199828328272,77.49295,3.794336466479364,0.06497140102038176,-1.2968934312436962,0.03771879269383139,-0.49089387,0.13880713,-0.13067928,0.35482162,0.14945462,0.40904525,-0.09828399,0.5004819,-0.262314,-0.39117163,451.0,406.0,443.0,8.0,3.4151351,546.28076,0.0,0.0,14.0,-0.1039244,17.0,12.670207,0.9536314,0.40429497,0.54933643,92.33917569423336,1.2546879481450062,b'NOT_AVAILABLE',209.82240899530487,25.848315796591407,6.520074102717349e+17,329.041345571025,324.856135105131,333.333815024901,,125.00716011562442,14.019464187615563,91.42,92.33917569423336,Gaia,0.019106992889310538,0.025584263478786808,0.05235316051671088,0.9280471375832249,12.617853863103894,5.083955614822209
117,EPIC 211562654,0.469287,0.010021570928683011,Gaia DR2 652007410271734912,K2,Gaia DR2 652007410271734912,125.00717695397874,0.03212807412221395,14.019458603744816,0.017149936850043047,3.0107559698439483,0.03885199828328272,77.49295,3.794336466479364,0.06497140102038176,-1.2968934312436962,0.03771879269383139,-0.49089387,0.13880713,-0.13067928,0.35482162,0.14945462,0.40904525,-0.09828399,0.5004819,-0.262314,-0.39117163,451.0,406.0,443.0,8.0,3.4151351,546.28076,0.0,0.0,14.0,-0.1039244,17.0,12.670207,0.9536314,0.40429497,0.54933643,92.33917569423336,1.2546879481450062,b'NOT_AVAILABLE',209.82240899530487,25.848315796591407,6.520074102717349e+17,329.041345571025,324.856135105131,333.333815024901,,125.00716011562442,14.019464187615563,91.42,92.33917569423336,Gaia,0.019106992889310538,0.025584263478786808,0.05235316051671088,0.9280471375832249,12.617853863103894,5.083955614822209
118,K2-187,0.77392,0.0164,Gaia DR2 689268759823937280,Nonkep,Gaia DR2 689268759823937280,132.5235618152979,0.04162008065546893,23.19247092410038,0.02229861342902728,2.9938954362471906,0.05103898695855566,58.65899,-11.863558073824917,0.07479513833481037,-30.70156579093161,0.04693431472429782,-0.3589179,-0.4730727,-0.25296643,0.21358746,0.2583623,0.2603532,-0.5918965,0.5096384,-0.16684471,-0.32069358,292.0,256.0,292.0,0.0,0.0786989,288.22055,0.0,0.0,13.0,0.06228349,0.0,12.867282,0.9847584,0.4196291,0.5651293,-14.47,,b'NOT_AVAILABLE',202.77721949197647,35.76401559996622,6.892687598239373e+17,330.916059528172,325.377461056791,336.642954419499,,132.52361738533253,23.192603111387783,-14.47,,LAMOST,0.021220131582388817,0.028413756188818626,0.058143160535745364,0.9563446208863767,12.809138753221578,5.268693646391748
119,EPIC 212157262,0.773987,0.014445374415345873,Gaia DR2 689268759823937280,K2,Gaia DR2 689268759823937280,132.5235618152979,0.04162008065546893,23.19247092410038,0.02229861342902728,2.9938954362471906,0.05103898695855566,58.65899,-11.863558073824917,0.07479513833481037,-30.70156579093161,0.04693431472429782,-0.3589179,-0.4730727,-0.25296643,0.21358746,0.2583623,0.2603532,-0.5918965,0.5096384,-0.16684471,-0.32069358,292.0,256.0,292.0,0.0,0.0786989,288.22055,0.0,0.0,13.0,0.06228349,0.0,12.867282,0.9847584,0.4196291,0.5651293,-14.47,,b'NOT_AVAILABLE',202.77721949197647,35.76401559996622,6.892687598239373e+17,330.916059528172,325.377461056791,336.642954419499,,132.52361738533253,23.192603111387783,-14.47,,LAMOST,0.021220131582388817,0.028413756188818626,0.058143160535745364,0.9563446208863767,12.809138753221578,5.268693646391748
120,55 Cnc,0.736539,0.01544,Gaia DR2 704967037090946688,Nonkep,Gaia DR2 704967037090946688,133.14683725487015,0.07731272194410589,28.329815384688327,0.05221571885003685,79.42740442671895,0.0776646295527341,1022.69727,-485.8716175173888,0.13385661944851138,-233.6510071591159,0.10917062338813414,-0.8243744,-0.40326715,-0.45935893,0.7370889,0.43090162,0.6411703,-0.77935106,0.4478484,-0.40498343,-0.6923488,398.0,398.0,374.0,24.0,28.819958,1834.253,0.16134248088356645,14.361421470157412,13.0,-0.062306367,22.0,5.7144375,1.0135274,0.4569831,0.5565443,27.25733445824737,0.1401841449993361,b'NOT_AVAILABLE',196.7952505621155,37.69662459383604,7.049670370909467e+17,12.5855415406854,12.5731594417062,12.5979476181683,,133.14921394912247,28.330821396015434,,27.25733445824737,Gaia,0.00011689689712911253,0.0001565249452558817,0.0003202974981337684,1.0133708683958085,5.714117187243077,5.215077947468135
121,WASP-19,0.78883899,0.01634,Gaia DR2 5411736896952029568,Nonkep,Gaia DR2 5411736896952029568,148.41676724970463,0.01851786886514843,-45.65910778315695,0.019773079209632678,3.6980828123979332,0.023556064735747447,156.99069,-35.40736993075136,0.0408335354906169,17.28779259410457,0.04016020497933214,0.056010958,-0.16498128,-0.36216107,0.037924014,0.19593158,0.053877193,-0.2624954,0.0443482,-0.1607166,0.2363384,289.0,289.0,287.0,2.0,2.3687444,341.3204,0.0,0.0,17.0,-0.04494427,17.0,12.108783,0.9695015,0.4139223,0.5555792,22.207135987564318,0.9242635023531858,b'NOT_AVAILABLE',273.40534259384566,6.775886733798548,5.411736896952029e+18,268.325246925643,266.627094178661,270.044779200368,,148.41698536839132,-45.65918221659774,,22.207135987564318,Gaia,0.022154600810994716,0.029665010485921923,0.06070360622212553,0.9398364848754062,12.048079162027387,4.96547603346831
126,HATS-18,0.83784,0.0174,Gaia DR2 3483636295772522880,Nonkep,Gaia DR2 3483636295772522880,173.95742029957825,0.025401622992614524,-29.156063880398552,0.012877582107687061,1.573582320104372,0.040093361140047204,39.24795,3.1793071478473225,0.04630194178679521,-4.9038720670808225,0.034992921926721265,-0.105074465,-0.5386087,-0.0748691,0.40426806,-0.06306508,0.1908992,0.089837134,-0.051171932,-0.6063741,0.23066942,311.0,0.0,311.0,0.0,-2.3647084,250.5651,0.0,0.0,12.0,-0.07829025,0.0,13.878553,0.93662834,0.39455414,0.5420742,,,b'NOT_AVAILABLE',283.686573432263,30.874507633616286,3.483636295772523e+18,624.368074643781,609.002123308337,640.514498976357,,173.95740462484494,-29.156042766504,,, ,0.0326399904474717,0.0437049472091646,0.08943357382607246,0.8929233944656401,13.789119816676857,4.90134994802338
127,K2-156,0.81314,0.0149,Gaia DR2 3596250888028092160,Nonkep,Gaia DR2 3596250888028092160,182.6996730262569,0.04073645712123459,-6.2943551757290415,0.033664940498275536,6.628904628816577,0.04737541959151922,139.92287,-122.82527352017503,0.09451894509357577,-33.58534701736163,0.06455294472230222,-0.7790025,0.30052584,-0.108416565,0.3684024,-0.30887178,0.21595596,-0.4586564,0.10298303,-0.09320466,-0.44074905,253.0,147.0,249.0,4.0,3.5616896,330.62338,0.0,0.0,10.0,-0.114933506,12.0,12.948413,1.5153675,0.7142477,0.8011198,-6.792345639298513,0.7453981338969834,b'NOT_AVAILABLE',285.058681416055,55.16088134892943,3.5962508880280924e+18,150.210303742312,149.140840964473,151.29493780252,,182.7002050640214,-6.294210571985632,,-6.792345639298513,Gaia,0.015076141168331721,0.020186953024396173,0.04130862680122892,1.4951805549101742,12.907104268401408,7.064915227315563
128,K2-131,0.36931,0.0095,Gaia DR2 3580920878437938688,Nonkep,Gaia DR2 3580920878437938688,182.7514039913771,0.042892472672131116,-9.765239159930779,0.03524442268331007,6.528508275358619,0.04568763258159467,142.89442,-39.48508957588264,0.09113568301729519,-5.371160318586641,0.08296323221142289,-0.73712957,-0.3109727,-0.28425917,0.5251181,0.19513081,0.39592096,-0.62470925,0.06510743,-0.12355722,-0.49164546,224.0,224.0,220.0,4.0,6.3024077,372.99484,0.0,0.0,10.0,-0.11677892,15.0,11.899905,1.1020336,0.4810524,0.6209812,-5.272756713213875,1.130114353353466,b'NOT_AVAILABLE',286.6805335934282,51.8261486507593,3.5809208784379387e+18,152.509470286449,151.446140123828,153.587567780742,,182.75157649594107,-9.765216034070832,,-5.272756713213875,Gaia,0.023527565236959543,0.031503409852288826,0.06446552874926915,1.0705302052600159,11.83543967602368,5.983422095264512
129,K2-157,0.365257,,Gaia DR2 3596333042162818304,Nonkep,Gaia DR2 3596333042162818304,183.75149591286737,0.0375222232765493,-5.7820177999869875,0.0266320683924578,3.3235654212675665,0.05040679170350997,65.934875,36.72222977372499,0.10477338861195071,-7.650414455063943,0.05718469936924832,-0.6498326,0.12983888,0.117499344,0.11518699,-0.057521462,0.02613833,-0.22753106,0.2826004,-0.3950079,-0.36144495,315.0,306.0,315.0,0.0,0.038371928,310.28888,0.0,0.0,11.0,-0.074592404,16.0,12.641942,0.9851389,0.4198265,0.5653124,43.89861504848445,1.200774603821137,b'NOT_AVAILABLE',286.604079227585,55.93047492111256,3.596333042162818e+18,298.373392190564,293.918111395218,302.963318662978,,183.75133699439306,-5.781984860604261,,43.89861504848445,Gaia,0.026777505201156942,0.03585507946434915,0.07337036425117002,0.9492838136630922,12.568571659979787,5.268140611607802
130,K2-223,0.50565,0.0127,Gaia DR2 3578046995560843520,Nonkep,Gaia DR2 3578046995560843520,185.30618301701728,0.04780688512550426,-10.28209146884231,0.03257298128402821,5.007437634959359,0.06376521470817273,78.5293,7.377933999028847,0.11189300644468216,-15.039933074487525,0.06240835643270398,-0.44859982,-0.30354545,-0.07376867,0.26267505,0.017400617,0.037722327,-0.40336943,0.17541237,-0.39392725,-0.2688278,157.0,157.0,148.0,9.0,7.87019,320.51752,0.0,0.0,9.0,0.0017826116,5.0,11.2736435,0.8578415,0.3581934,0.4996481,9.404184604321433,0.45532353046780044,b'NOT_AVAILABLE',290.83816391271654,51.87879300843857,3.5780469955608433e+18,198.604317427038,196.101448875964,201.170727875806,,185.30615073243325,-10.282026713524969,,9.404184604321433,Gaia,0.025737390050708978,0.03446236527789932,0.0705204487389426,0.8233791264213194,11.2031230449134,4.783700067055987
131,K2-137,0.179715,0.0058,Gaia DR2 3583729340372873344,Nonkep,Gaia DR2 3583729340372873344,186.87042598226452,0.051304508548176406,-6.195216843962926,0.03429387828504051,10.085319648221057,0.06231762192625756,161.83736,-79.53290307618579,0.13463469969273423,3.154844715144433,0.07530357374319581,-0.44699055,-0.25586826,-0.1454891,0.13847221,0.17038196,0.0026611574,-0.42809844,0.110583395,-0.2524392,-0.26730478,194.0,0.0,193.0,1.0,10.789462,483.16812,0.2585846394238394,13.131357848129143,10.0,0.01022251,0.0,14.434535,2.4674788,1.3268385,1.1406403,,,b'NOT_AVAILABLE',292.1921677521262,56.17617784047301,3.583729340372873e+18,98.8765086723133,98.2663875864532,99.4941167753503,,186.87077042717232,-6.195230427211026,,, ,0.0036050388327465545,0.004827146997047636,0.00987780640172556,2.462651605139183,14.424657220148568,9.45907036479774
132,K2-229,0.58426,0.0131,Gaia DR2 3583630929786305280,Nonkep,Gaia DR2 3583630929786305280,186.87291945140169,0.08460063775106377,-6.721847446707337,0.05348242201444312,9.722906272486208,0.10199595821770614,95.326385,-80.8859120911598,0.13099304615724347,7.434027906589008,0.08973023494884283,-0.67398477,-0.7392235,-0.21054965,0.5214455,0.5857511,0.22001767,-0.74064136,0.24878137,-0.5243505,-0.3381266,117.0,117.0,114.0,3.0,1.6008786,133.62132,0.0,0.0,9.0,-0.029136475,0.0,10.786149,1.0392256,0.45671272,0.58251286,19.85,,b'NOT_AVAILABLE',292.3522232294366,55.65723544335289,3.5836309297863055e+18,102.564265511482,101.494264455404,103.656656558305,,186.87327012068198,-6.721879454202764,19.85,,LAMOST,0.004030627453620132,0.005397010160397357,0.011043919222919163,1.0338285681477082,10.77510510574046,5.731168653560353
134,K2-147,0.961917,0.0159,Gaia DR2 6764974194470777600,Nonkep,Gaia DR2 6764974194470777600,293.83303290258175,0.0286599502542688,-28.498475012211124,0.025673158741200512,11.014888110317715,0.03339197944103044,329.86627,-31.425709873581027,0.054899574598238646,-147.53335277652758,0.04921717554029318,0.36113605,-0.16157635,-0.16671483,-0.41145885,-0.14901736,-0.28339514,-0.448872,-0.43774092,0.11936571,0.3054872,158.0,0.0,158.0,0.0,5.101077,259.75397,0.1412521148775012,4.708013959581414,10.0,0.085282415,7.0,13.191253,2.0947104,1.0720949,1.0226154,-24.14845663674318,1.5896091073832546,b'NOT_AVAILABLE',10.944184392220675,-21.49699695439388,6.764974194470778e+18,90.5494362401196,90.2744149414424,90.82610841124,,293.83318686157685,-28.497839801756093,,-24.14845663674318,Gaia,0.0039271628804066734,0.005258471096864535,0.010760426292314286,2.0894518789397565,13.180492282142744,8.40682490838231
135,EPIC 213715787,0.961916,0.009386456614853409,Gaia DR2 6764974194470777600,K2,Gaia DR2 6764974194470777600,293.83303290258175,0.0286599502542688,-28.498475012211124,0.025673158741200512,11.014888110317715,0.03339197944103044,329.86627,-31.425709873581027,0.054899574598238646,-147.53335277652758,0.04921717554029318,0.36113605,-0.16157635,-0.16671483,-0.41145885,-0.14901736,-0.28339514,-0.448872,-0.43774092,0.11936571,0.3054872,158.0,0.0,158.0,0.0,5.101077,259.75397,0.1412521148775012,4.708013959581414,10.0,0.085282415,7.0,13.191253,2.0947104,1.0720949,1.0226154,-24.14845663674318,1.5896091073832546,b'NOT_AVAILABLE',10.944184392220675,-21.49699695439388,6.764974194470778e+18,90.5494362401196,90.2744149414424,90.82610841124,,293.83318686157685,-28.497839801756093,,-24.14845663674318,Gaia,0.0039271628804066734,0.005258471096864535,0.010760426292314286,2.0894518789397565,13.180492282142744,8.40682490838231
136,KELT-16,0.9689951,0.02044,Gaia DR2 1864885215233116032,Nonkep,Gaia DR2 1864885215233116032,314.268522656158,0.015851202189824075,31.661018611990087,0.021830889041838206,2.2208397936028432,0.027650148139919093,80.319275,5.581386184076177,0.03520923142925513,2.408565325960331,0.03955501297411155,-0.44235507,-0.005891426,-0.07299908,0.17293353,0.15483017,0.115816705,-0.51025605,-0.17633332,0.068005905,-0.43223155,461.0,461.0,447.0,14.0,15.91171,1102.7241,0.0,0.0,17.0,0.045244213,13.0,11.795948,0.68139935,0.2659998,0.41539955,-29.473476168744973,0.785962109154324,b'NOT_AVAILABLE',75.59226302588392,-8.942303832613467,1.8648852152331162e+18,444.585641763138,439.145104478301,450.160202866257,,314.2684944232723,31.661008241785918,,-29.473476168744973,Gaia,0.03917948757045414,0.05246133385683809,0.10735179594304435,0.6289380115411112,11.688596232621409,3.5561708649966857
138,LHS 3844,0.46292913,0.006220000000000001,Gaia DR2 6385548541499112448,Nonkep,Gaia DR2 6385548541499112448,340.4962037683784,0.041207449059713935,-69.17210810986472,0.04239914336925425,67.1548125858965,0.05059913591456251,1327.1929,334.3569979205936,0.0828197350108153,-726.9742938259122,0.0863351895532656,-0.28948775,0.3643673,-0.066899315,-0.040914856,-0.21761061,0.0008543534,-0.21456636,-0.088696666,-0.078638524,-0.2087095,249.0,0.0,248.0,1.0,28.27724,1549.1044,0.41328433340277104,48.78923486154397,18.0,-0.06910487,0.0,13.392509,3.3995352,2.0586815,1.3408537,,,b'NOT_AVAILABLE',318.24946757738604,-43.90615566861036,6.385548541499112e+18,14.884554539924,14.8732685895037,14.8958573268886,,340.49215556880927,-69.16897803412589,,, ,0.0003115424107100678,0.00041715528794078076,0.0008536262053455858,3.3991180238502428,13.391655834243872,12.528830251678531
139,K2-141,0.2803244,,Gaia DR2 2643952940813536768,Nonkep,Gaia DR2 2643952940813536768,350.91704638220807,0.03542276211484355,-1.1891827044041703,0.029498720854802457,16.13320595775079,0.042984857834033,375.323,116.16849839639835,0.06888652981223799,25.358362968739,0.06014482589516935,0.14648688,0.41769573,0.09562139,-0.15958779,-0.22043926,-0.047241762,0.18347943,-0.10249508,-0.2505067,0.31891212,159.0,159.0,156.0,3.0,5.556329,268.62296,0.0,0.0,10.0,0.022212313,3.0,10.721747,1.3932753,0.6501236,0.74315166,-3.619132379373763,0.3775918994437106,b'NOT_AVAILABLE',80.19876785421583,-56.595296695047544,2.643952940813537e+18,61.8735568404003,61.7081957753614,62.0397907045464,,350.9165461049776,-1.1892918860983592,,-3.619132379373763,Gaia,0.0021162367338216537,0.0028336409865871944,0.005798488650671331,1.3904416199387057,10.715948909725794,6.764221986228739
140,EPIC 201239401,0.9056549999999999,0.0110896902491808,Gaia DR2 3793161154135363072,K2,Gaia DR2 3793161154135363072,173.05287960603468,0.03540711774177044,-3.370321029533788,0.024568266214920382,5.232612661809013,0.042710509443035914,122.513466,-15.376608665618527,0.07631838910488117,-13.386355957009508,0.04606205623678124,-0.09830476,-0.19703078,0.012215385,0.22235689,-0.345643,0.18558325,0.12824923,0.0025940356,-0.32694015,-0.10905704,167.0,0.0,165.0,2.0,0.20886174,163.08923,0.02102425700560915,0.05558033419849485,10.0,0.04435645,0.0,14.924661,2.0500069,1.0379982,1.0120087,,,b'NOT_AVAILABLE',267.7922686609177,54.00640872543995,3.793161154135363e+18,190.075461339567,188.533145006893,191.642762230824,,173.05294592557897,-3.3702633938322504,,, ,0.015771548710199736,0.021118103722957447,0.04321404346594728,2.028888762732121,14.881446639212275,8.530029462738163
141,EPIC 201264302,0.21220129999999998,0.002133262341948561,Gaia DR2 3790435155572409856,K2,Gaia DR2 3790435155572409856,169.59710965567683,0.042155052734924627,-2.9913978437910314,0.03132531363743952,13.880725701038312,0.04769001555467469,291.06146,-166.05023980063578,0.08803001268219235,52.513754800803355,0.05846345509826586,0.01278094,-0.24674167,0.21424143,0.27780023,-0.2712463,0.17605716,0.061145548,0.14245664,-0.29960474,-0.013127794,148.0,0.0,147.0,1.0,8.562168,339.49075,0.2316910837109528,10.659786525132711,10.0,0.03440771,0.0,13.81977,2.4467287,1.311017,1.1357117,,,b'NOT_AVAILABLE',262.6151304770085,52.44111297627219,3.79043515557241e+18,71.8936924046759,71.646184750978,72.1428854519082,,169.597825569875,-2.991623944446627,,, ,0.002478958491026785,0.003319325419484865,0.006792346265413391,2.4434093809403783,13.812977513048551,9.536316866915904
142,EPIC 201923289,0.782022,0.016218039525879427,Gaia DR2 3910864148766777600,K2,Gaia DR2 3910864148766777600,174.9206065627299,0.03026976654341112,7.825819419817908,0.018909197863818734,2.228846908197504,0.033492534239316585,66.54758,18.216431329034275,0.054318084900551795,-12.755063118087028,0.034719438774691254,-0.19219238,-0.48854026,-0.022649676,0.37862444,-0.021133566,0.27357844,-0.16811529,0.02803275,-0.37239483,-0.18774658,148.0,0.0,148.0,0.0,-4.67838,77.13329,0.0,0.0,10.0,0.067592554,0.0,13.671099,1.0591154,0.45724487,0.60187054,-9.46,,b'NOT_AVAILABLE',258.2549235584546,64.27974983158956,3.9108641487667773e+18,442.991216832483,436.465211076157,449.711704899289,,174.92052739352656,7.825874337443399,-9.46,,LAMOST,0.025634089350478083,0.03432404564029015,0.07023740482030995,1.024791364210784,13.600861304286136,5.439123131252957
144,EPIC 202139294,0.5217136,0.07662453993738562,Gaia DR2 3430259228195503232,K2,Gaia DR2 3430259228195503232,92.59143829302072,0.042358766474080274,27.44546178138059,0.04085375033217109,0.696467964229313,0.049809496094511296,13.982635,-3.8937650349087174,0.0863351178959004,2.9071737516450176,0.07072557335348942,-0.12503912,0.09110258,-0.23963329,0.1530869,-0.48100704,0.05983973,-0.36463585,0.12549357,0.19619516,0.032146424,123.0,123.0,121.0,2.0,1.9931608,148.29773,0.0,0.0,11.0,-0.022089645,3.0,11.454211,1.5005999,0.70625305,0.7943468,67.35303367876419,1.618443751143169,b'NOT_AVAILABLE',184.0178974834809,3.9781880168207,3.430259228195503e+18,1383.3215392218,1292.1400909605,1488.0279812243,,92.59145718403775,27.44544926437191,52.8,67.35303367876419,Gaia,0.3909037321242245,0.5234200973143366,1.0710762260203752,0.977179763830683,10.383135009026011,0.7495964925153942
145,EPIC 203633064,0.7099504,0.02383517936662717,Gaia DR2 6235673424328290688,K2,Gaia DR2 6235673424328290688,239.2255102008905,0.045807358255896546,-25.473843349658363,0.018053794321272545,1.431468339205247,0.04595044914875982,31.152433,-7.127631653842192,0.08101933900232934,-15.89969414236639,0.04954614067059145,-0.0084372545,-0.5246179,-0.33424714,0.22048937,-0.09097488,0.01567946,0.28219017,-0.04610684,-0.19417042,-0.24223152,275.0,275.0,272.0,3.0,6.427027,443.8222,0.0,0.0,10.0,0.06416512,9.0,12.335095,0.8489218,0.34582138,0.5031004,-52.88447273740822,2.3890175335503803,b'NOT_AVAILABLE',347.3484857259379,20.99655755325829,6.23567342432829e+18,685.821173820721,664.692813907262,708.31110243802,,239.22554419400186,-25.47377489272013,,-52.88447273740822,Gaia,0.135404090181899,0.18130607675356275,0.3710072070984033,0.6676156990643083,11.96408819848021,3.154040005639107
146,EPIC 205152172,0.980294,0.019113420442554468,Gaia DR2 6245213817998911744,K2,Gaia DR2 6245213817998911744,245.17988041913978,0.02422161488955714,-19.144312554388296,0.013148809162012413,6.307398822670166,0.023511041263884154,268.2739,-28.616594533591396,0.055002970598480236,-39.11912598834865,0.042778154289160236,-0.34193364,-0.29235345,-0.38893744,-0.04250959,0.117839605,0.14506114,-0.60980666,-0.012442665,0.13804176,-0.3699748,392.0,0.0,391.0,1.0,-3.8470829,288.1234,0.0,0.0,9.0,-0.080484495,11.0,13.486487,1.7159357,0.8284464,0.8874893,-77.78295234766068,3.5055949520490843,b'NOT_AVAILABLE',356.3366386078198,21.369191622025166,6.245213817998911e+18,157.822505301485,157.234650996614,158.41469300505,,245.1800108413191,-19.14414412608195,,-77.78295234766068,Gaia,0.25691689527568706,0.344011722774145,0.7039522930553826,1.37192398431814,12.782535095555458,7.495643676456169
148,EPIC 206151047,0.35840609999999995,0.006849673228671161,Gaia DR2 2614706584349855104,K2,Gaia DR2 2614706584349855104,333.71504264890615,0.021414255942903065,-10.769156986288557,0.020954186908861114,1.605233635954615,0.023500523669058318,68.30629,4.8903574322071,0.04414106260098944,5.849939935007827,0.042044443338090896,0.25756678,0.30862162,-0.14035572,-0.19831543,-0.01079336,-0.16264872,-0.34832743,0.043746717,-0.11763161,0.1981041,130.0,0.0,130.0,0.0,-3.764655,73.95325,0.0,0.0,10.0,0.093273275,0.0,13.454028,0.7797632,0.31036568,0.46939754,,,b'NOT_AVAILABLE',49.21228026910052,-49.754372401400985,2.614706584349855e+18,612.027059501347,603.282835827802,621.023785235044,,333.715021215717,-10.769182173529195,,, ,0.04660681178188088,0.0624065209759385,0.1277026642823536,0.7173567007647842,13.326325465295284,4.520175963273136
149,EPIC 206169375,0.36746449999999997,0.011688484413702285,Gaia DR2 2606546279630637952,K2,Gaia DR2 2606546279630637952,344.01632288061404,0.03260119343033804,-10.332314883181656,0.033008806562926464,1.8899740522231234,0.03807182721860013,49.642326,5.193023306044816,0.06417182339708508,-5.977925205556435,0.05766317175040036,0.2018441,0.29956186,-0.024688588,-0.3110152,-0.23049341,-0.2269386,-0.3073235,-0.05727318,-0.2128955,0.17818344,142.0,142.0,141.0,1.0,3.1636353,194.28598,0.0,0.0,10.0,0.059670568,3.0,12.550233,0.7152405,0.27813244,0.43710804,13.016368557085592,3.606117257118221,b'NOT_AVAILABLE',59.11110021908708,-58.07289783543403,2.606546279630638e+18,521.31110359315,511.087828476147,531.943965535605,,344.0163001532101,-10.332289144881733,,13.016368557085592,Gaia,0.038692570349721025,0.051809351698276454,0.10601764275823562,0.6634311268173485,12.44421524450983,3.964747057492332
151,EPIC 206417197,0.44218500000000005,0.004277871824013869,Gaia DR2 2622888531408156928,K2,Gaia DR2 2622888531408156928,337.1335977083531,0.024825384280876193,-6.347587463227261,0.026933214484994084,3.3623809829653073,0.028528968093086363,117.85848,27.82844655726153,0.04871781133288847,-21.190862539278083,0.046373712678696076,0.34659806,0.29966912,0.0018557672,-0.31823173,0.021365676,-0.23689346,-0.22944523,-0.20126288,-0.31538364,0.23985748,98.0,0.0,98.0,0.0,-2.9842849,57.463387,0.0,0.0,9.0,0.14567254,0.0,13.375236,1.1360016,0.4951887,0.6408129,,,b'NOT_AVAILABLE',57.84255481714571,-50.21885239212148,2.6228885314081567e+18,294.895255731817,292.416236136563,297.415904031787,,337.13347715237984,-6.347496224777417,,, ,0.05120945661256714,0.0685694624042274,0.14031391111843397,1.067432124509835,13.234921646437718,6.026897582789321
153,EPIC 211357309,0.463954,0.0037568334720956696,Gaia DR2 598620245225724928,K2,Gaia DR2 598620245225724928,133.23273205364296,0.02920267451899243,10.945199600057485,0.01810784265979733,14.489009456102282,0.035771420532131545,405.04428,25.876711099966244,0.06252321810243464,111.46368252635034,0.044419074132374406,-0.2538452,-0.2788709,-0.024153618,-0.054534223,0.1385919,0.14773393,-0.5431738,0.24041668,0.012941033,-0.4426925,359.0,17.0,356.0,3.0,15.833929,958.5605,0.18199923357887665,13.479563611566192,12.0,-0.0053787464,18.0,13.075551,2.0607595,1.0486774,1.0120821,18.552773100617777,0.8211013475260907,b'NOT_AVAILABLE',216.80747696993285,31.89723214282483,5.986202452257249e+17,68.8807319928987,68.710154098432,69.0521438221399,,133.23261857547658,10.944719684913984,,18.552773100617777,Gaia,0.002293255971376218,0.0030706697456727556,0.006283521361570838,2.0576888746268858,13.069267511658449,8.885061310841031
154,EPIC 212362217,0.6962935,0.029343983369945117,Gaia DR2 3607566065268180992,K2,Gaia DR2 3607566065268180992,200.76979200301955,0.06864423232598274,-15.818746584611235,0.05055723583143011,2.602193801162655,0.08128927790402546,32.011524,16.539574502306067,0.14688938916618532,-22.299884807164617,0.10106819541750266,-0.08613939,-0.3252772,0.17276901,-0.03597355,-0.15420619,0.08801932,-0.029614726,0.10734778,0.28299114,-0.21610765,129.0,0.0,129.0,0.0,17.148808,635.5731,0.40392613887701345,31.99578270982131,9.0,0.065124735,0.0,13.17279,1.1858101,0.52318287,0.6626272,,,b'NOT_AVAILABLE',313.99605908987417,46.37214516480519,3.607566065268181e+18,380.580059158818,369.065705177147,392.822125916914,,200.7697179879614,-15.818650571205778,,, ,0.04086815373271212,0.05472245784810152,0.11197874122763121,1.1310876312632265,13.060810832441803,5.270560380896221
155,EPIC 213123443,0.546127,0.007651130105958118,Gaia DR2 6760606831204180992,K2,Gaia DR2 6760606831204180992,286.17820876382154,0.03455320709408381,-30.656189661191974,0.035223953075046825,1.9849611083515148,0.037134393633421046,53.45344,4.2392325509046405,0.06456232997191616,-1.9012089785730284,0.05855938158399863,0.36463374,-0.14189105,-0.3473817,-0.3497703,-0.37172416,-0.22475995,-0.50917846,-0.18320301,0.04949593,0.1356033,159.0,159.0,158.0,1.0,5.29254,264.5496,0.0,0.0,11.0,0.083182834,8.0,11.862366,0.6606226,0.252985,0.4076376,-4.022235550782831,2.1734937442723004,b'NOT_AVAILABLE',6.27705399454153,-16.070539478431513,6.760606831204181e+18,496.831938260412,487.76025805021,506.241187886945,,286.1781875462584,-30.656181475430397,,-4.022235550782831,Gaia,0.09849297491928141,0.1318820934169178,0.2698707512788311,0.5287405033238048,11.59249497137742,3.3813181917610855
